Cód. Relato,Data Relato,Texto do relato,Resposta,Data Resposta
108252,06/08/2013,"Acesso a PAD finalizado
 -------------------------
 Prezados,
 
 Realizei um pedido de acesso ao PAD [XXX] (pedido que foi protocolado sob o número [XXX])
 
 O pedido foi indeferido nos seguintes termos: 
 
 ""Secretaria Processual não está autorizada a fornecer cópia do PAD [XXX], em razão de ser sigiloso. Neste caso, sugiro que o requerente envie petição a s er juntada aos autos.
 Salienta-se, por oportuno, que o artigo 25, §1º, da Lei de Acesso à Informação, trata do acesso a informações sigilosas.""
 
 Ressalto que esta resposta entra em confronto com a Lei de Acesso à Informação em três aspectos fundamentais:
 
 (i) A Lei n. 12.527/11 refere que são passíveis de classificação as informações cuja divulgação irrestrita possa comprometer processos de investigação ou investigação em andamento (art. 23, VIII). Não há margem para dúvidas, portanto, que procedimentos de investigação já concluídos, como é o caso em tela, não são passíveis de serem classificados, devendo ser disponibilizados. A Lei não estipula qualquer restrição de acesso para procedimentos investigatórios já concluídos.
 
 (ii) A referência ao art. 25, § 1º da LAI é inócua, na medida em que este dispositivo trata de informações CLASSIFICADAS, diferentemente do caso em tela. Note-se que para a informação ser classificada é necessário haver um TCI (= termo de classificação de informação), o qual não foi mencionado em nenhum momento na resposta;
 
 (iii) Desrespeitando o art. 15 da Lei, não foi concedida ao demandante nenhuma oportunidade de oferecer recurso contra a decisão denegatória, forçando-o a ingressar com novo pedido com o mesmo objeto.
 
 Frente ao exposto, reitera-se o pedido formulado: Solicito acesso a cópia integral do PAD [XXX], processo este que já foi concluído há anos, preferencialmente em formato eletrônico, me disponibilizando a pagar as cópias físicas se for o caso.
 
 [XXX]","Em resposta a sua manifestação, informamos que entramos em contato com o Secretário Geral Adjunto deste Conselho, bem como com o Gabinete do Conselheiro Relator do PAD [XXX], e ambos ratificaram a orientação prestada pela Secretaria Processual em resposta ao relato [XXX].
 Vossa Senhoria deve peticionar ao relator do processo, solicitando as cópias que deseja.
 Salientamos que a Lei de Acesso à Informação não interfere em critérios de sigilo e segredo de outras legislações e que a Lei Orgânica da Magistratura prevê sigilo no processamento de feitos disciplinares.
 Orientações sobre como peticionar ao CNJ, contendo modelo de representação inclusive, podem ser encontradas em www.cnj.jus.br/comopeticionar
 Atenciosamente,",03/09/2013
108272,07/08/2013,"concurso público ajaj
 -------------------------
 Gostaria de saber se o STF vai realizar aproveitamento para provimento de vagas do cargo de ajaj deste ente. Em caso positivo gostaria de saber também se utilizará a lista de outros tribunais. Obrigado","Em atenção à sua manifestação, informamos que o Conselho Nacional de Justiça não exerce o controle sobre atos do Supremo Tribunal Federal, conforme restou decidido na Ação Direta de Inconstitucionalidade nº 3367. 
 Na oportunidade, informamos que Vossa Senhoria poderá encaminhar a sua manifestação diretamente ao Supremo Tribunal Federal, por meio do site www.stf.jus.br.
 Atenciosamente,",08/08/2013
108352,07/08/2013,"PAM 0003409-91.2012.2.00.0000 que trata sobre o Anteprojeto de Lei 3409-91.2012.2.00.0000 
 -------------------------
 O julgamento do PAM 0003409-91.2012.2.00.0000 que trata sobre o Anteprojeto de Lei 3409-91.2012.2.00.0000 foi sobrestado por tempo indeterminado por decisão do Plenário na 150ª Sessão Ordinária, realizada em 4 de julho de 2012.
 Peço acesso à informação do motivo do sobrestamento.","Em atenção a sua manifestação, encaminhamos informações prestadas pelo Gabinete da Conselheira Maria Cristina Peduzzi, relatora do processo tratado em sua manifestação:
 ""Os sobrestamentos dos anteprojetos versando criação de cargos públicos resultaram de determinação contida na Portaria n. 42, de 10/04/2012. Há certidão, nos processos respectivos, noticiando deliberação plenária no sentido de sobrestar. A questão está sendo estudada pelo Comitê Permanente de Apoio Técnico, designado pelo Min. Joaquim Barbosa por meio da Portaria 99, de 12/06/2013. O Comitê está vinculado à Comissão de Planejamento Estratégico, presidida pela Conselheira Maria Cristina Peduzzi, que já realizou sua 1ª reunião no dia 19 de agosto último. Serão elaborados, com a brevidade possível, estudos para a definição de critérios, que, aprovados, servirão de norte para os julgamentos que irão em sequência ocorrer.""
 Atenciosamente,",21/08/2013
108361,07/08/2013,"Fundamentação para o sobrestamento do processo 3409-91.2012.2.00.0000?
 -------------------------
 Venho requerer, com base na Lei de Acesso à Informação e nos princípios da fundamentação e publicidade das decisões, 
 seja-me esclarecida A RAZÃO do sobrestamento realizado pelo CNJ quanto ao processo de número 3409-91.2012.2.00.0000. 
 Está tudo muito ""obscuro"".
 O que estaria impedindo o CNJ de dar prosseguimento ao julgamento? 
 Onde está a transparência desse órgão que foi criado, dentre outras finalidades, para corrigir a falta de transparência nos tribunais espalhados pelo país?
 Obrigada pela atenção,
 [XXX]","Segue resposta fornecida pelo Gabinete da Ministra Maria Cristina:
 ""Os sobrestamentos dos anteprojetos versando criação de cargos públicos resultaram de determinação contida na Portaria n. 42, de 10/04/2012.
 Há certidão, nos processos respectivos, noticiando deliberação plenária no sentido de sobrestar.
 A questão está para ser estudada pelo Comitê Permanente de Apoio Técnico, designado pelo Min. Joaquim Barbosa por meio da Portaria 99, de 12/06/2013. 
 O Comitê está vinculado à Comissão de Planejamento Estratégico, presidida pela Conselheira Maria Cristina, que já convocou reunião para o próximo dia 19 de agosto.
 Serão elaborados com a brevidade possível estudos para a definição de critérios, que, aprovados, servirão de norte para os julgamentos que irão em sequência ocorrer.""
 Atenciosamente,",23/08/2013
108462,08/08/2013,"Relatórios do Mutirão Carcerário
 -------------------------
 Segue anexo pedido de aceso à informação sobre mutirão carcerário.","Em atenção a seu pedido de acesso à informação, encaminhamos informações prestada pelo Departamento de Monitoramento e Fiscalização do Sistema Carcerário (DMF):
 As informações referentes ao mutirão carcerário realizado no estado de São Paulo podem ser acessadas por meio do link abaixo:
 http://www.cnj.jus.br/images/programas/mutirao-carcerario/relatorios/relatorio_final_sao_paulo_versao_2.pdf
 Atenciosamente,",13/08/2013
108490,08/08/2013,"Mulheres na Justiça
 -------------------------
 Gostaria de saber o percentual de mulheres desembargadoras nos TJs e nos Tribunais Superiores.","Em resposta a sua manifestação, informamos que o seu questionamento foi encaminhado à Corregedoria Nacional de Justiça, a qual prestou a seguinte informação:
 ""Infelizmente na base dados dos nossos sistemas essa informação esta inconsistente.""
 Também encaminhamos o seu pedido ao Departamento de Pesquisas Judiciárias, e em resposta, recebemos a seguinte informação:
 ""O Departamento de Pesquisas Judiciárias, não dispõe dos dados solicitados.""
 Atenciosamente,",26/08/2013
108509,09/08/2013,"Propostas do CNJ para solução de conflitos em MS são adotadas em reunião no Ministério da Justiça
 -------------------------
 Solicito o envio do texto integral do Relatório Final sobre a questão indígena em Mato Grosso do Sul. O Texto publicado na página do CNJ (07/08/2013) está bloqueado. Sou proprietário rural, vizinho de aldeia indígena e tenho necessidade de conhecer esse relatório que, estranhamente, esta com a divulgação bloqueada.","Em atenção ao seu pedido de acesso à informação, informamos que a íntegra do ""Relatório dos Trabalhos da Comissão sobre a Questão Indígena em Mato Grosso do Sul (Portarias CNJ nº 53/2013 e 71/2013)"" encontra-se disponível para consultas, sem qualquer bloqueio, no endereço eletrônico do Conselho Nacional de Justiça, podendo ser acessado a partir do seguinte link:
 http://www.cnj.jus.br/images/relatorio_indios_ms.pdf
 Atenciosamente,",13/08/2013
108596,12/08/2013,"Informações incompletas em VEC de [XXX]
 -------------------------
 Venho por meio deste solicitar informações mais precisas na VEC de [XXX], pois tenho tido conhecimento de muitas reclamações desta vara por não publicar informações precisas em seus andamentos, além da demora em atualizações. Será a falta de conhecimento de termos juridicos que ocasiona esta situação?? Ou o responsável pela publicação não considera importante as decisões para os interessados?? Cito por exemplo a execução [XXX], gostaria de entender...
 Grata,","Em atenção à sua manifestação, informamos que, conforme dispõe o art. 2º e 4º, III, da Resolução n. 103/2010/CNJ, a Ouvidoria do Conselho Nacional de Justiça é o canal de comunicação da sociedade com o CNJ, com vistas a orientar, transmitir informações e colaborar no aprimoramento das atividades desenvolvidas pelo Conselho, bem como promover a interação com os demais órgãos do Poder Judiciário visando o eficaz atendimento das demandas recebidas acerca dos serviços prestados.
 O CNJ não detém as informações solicitadas por Vossa Senhoria. Nesse sentido, e tendo em vista o disposto na Lei 12.527/2011, art. 11, § 1º, III, informamos que sua manifestação foi transmitida, nesta data, à Ouvidoria do Tribunal de Justiça do Estado de São Paulo, para que preste os esclarecimentos devidos.
 Atenciosamente,",13/08/2013
108672,12/08/2013,"Como fazer o Cadastro e senha para acessar o CNA
 -------------------------
 Prezados,
 
 Sou um Pai que desejo adotar e já tenho a Certisão e participo dos encontros na cidade de [XXX]-RJ e gostaria de fazer meu cadastro e senha para acessar o sistema Nacional, onde é informado que daqui ha pouco tempo só poderá ser acessado quem estiver cadastrado,mas, não dá opções de o cidadão cadastrar-se. Como fazer ? Em que site posso faze-lo ? Abs [XXX]","Informamos que o acesso ao Cadastro Nacional de Adoção é concedido apenas para magistrados, mas a consulta pública é disponibilizada, independente de cadastramento.
 O pretendente a adoção deve se habilitar em sua Comarca, na Vara da Infância e da Juventude (ou na Vara competente para o processo de adoção, quando não for este o caso), e o próprio Juiz realizará o seu cadastro no Sistema CNA. Após este procedimento, realizado pelo magistrado competente, todos os juízes, de todo o país, terão acesso a relação dos pretendentes a adoção e de todas as crianças aptas a serem adotadas. 
 Sobre os passos para iniciar o processo de adoção, Vossa Senhoria pode se informar na Vara com competência para a Infância e Juventude do seu local de domicílio. Vossa Senhoria pode procurar o fórum mais próximo e verificar qual a Vara competente.
 Atenciosamente,",13/08/2013
108701,13/08/2013,"148º concurso de ingresso na magistratura
 
 -------------------------
 
 Gostaria de saber o nome dos candidatos e suas respectivas notas.","Em atenção à sua manifestação, informamos que, conforme dispõe o art. 2º e 4º, III, da Resolução n. 103/2010/CNJ, a Ouvidoria do Conselho Nacional de Justiça é o canal de comunicação da sociedade com o CNJ, com vistas a orientar, transmitir informações e colaborar no aprimoramento das atividades desenvolvidas pelo Conselho, bem como promover a interação com os demais órgãos do Poder Judiciário visando o eficaz atendimento das demandas recebidas acerca dos serviços prestados.
 O CNJ não possui informações sobre o andamento de concursos, apenas efetua o controle da legalidade dos certames. 
 Nesse sentido, e tendo em vista o disposto na Lei 12.527/2011, art. 11, § 1º, III, informamos que sua manifestação foi transmitida, nesta data, à Ouvidoria do Tribunal de Justiça do Estado de São Paulo, para que preste os esclarecimentos devidos.
 Atenciosamente,",15/08/2013
108914,15/08/2013,"Nomeação de secretáios que tenham sido condenados pela lei da ficha limpa
 -------------------------
 Em [XXX] pessoas condenadas pela lei da ficha limpa está exercendo cargo de secretária gostaria de saber se está correto caso não esteje correto gostaria de estar recebendo informação de como está sendo tratado o caso pela justiça já que a [XXX] exerce função naquele municipio de secretaria de assistência social","Em atenção à sua manifestação, cadastrada na Ouvidoria deste Conselho Nacional de Justiça (CNJ), informamos que este Conselho é órgão de controle administrativo e financeiro do Poder Judiciário, conforme dispõe o art. 103-B, parágrafo 4.º, da Constituição da República, razão pela qual não pode atuar em assuntos que fujam à competência que lhe foi atribuída constitucionalmente.
 Sugerimos que Vossa Senhoria procure o representante de Procuradoria do Ministério Público local, a quem cabe, como órgão de proteção dos interesses da sociedade, tomar as providências cabíveis.
 Atenciosamente,",16/08/2013
